Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 02:31:42.151000,LIN,41,0 days 00:01:26.638000,41.0,2.0,,,0 days 00:00:28.514000,0 days 00:00:29.717000,0 days 00:00:28.407000,0 days 02:30:44.124000,0 days 02:31:13.841000,0 days 02:31:42.248000,285.0,305.0,313.0,310.0,False,HARD,38.0,True,Racing Bulls,0 days 02:30:15.513000,,1,8.0,,,False,True
0 days 02:33:08.578000,LIN,41,0 days 00:01:26.427000,42.0,2.0,,,0 days 00:00:28.527000,0 days 00:00:29.662000,0 days 00:00:28.238000,0 days 02:32:10.775000,0 days 02:32:40.437000,0 days 02:33:08.675000,286.0,305.0,314.0,311.0,False,HARD,39.0,True,Racing Bulls,0 days 02:31:42.151000,,1,8.0,,,False,True
0 days 02:34:34.921000,LIN,41,0 days 00:01:26.343000,43.0,2.0,,,0 days 00:00:28.600000,0 days 00:00:29.517000,0 days 00:00:28.226000,0 days 02:33:37.275000,0 days 02:34:06.792000,0 days 02:34:35.018000,286.0,305.0,312.0,311.0,False,HARD,40.0,True,Racing Bulls,0 days 02:33:08.578000,,1,8.0,,,False,True
0 days 02:36:01.083000,LIN,41,0 days 00:01:26.162000,44.0,2.0,,,0 days 00:00:28.448000,0 days 00:00:29.477000,0 days 00:00:28.237000,0 days 02:35:03.466000,0 days 02:35:32.943000,0 days 02:36:01.180000,286.0,304.0,313.0,309.0,True,HARD,41.0,True,Racing Bulls,0 days 02:34:34.921000,,1,8.0,,,False,True
0 days 02:37:27.277000,LIN,41,0 days 00:01:26.194000,45.0,2.0,,,0 days 00:00:28.504000,0 days 00:00:29.395000,0 days 00:00:28.295000,0 days 02:36:29.684000,0 days 02:36:59.079000,0 days 02:37:27.374000,287.0,304.0,313.0,309.0,False,HARD,42.0,True,Racing Bulls,0 days 02:36:01.083000,,1,8.0,,,False,True
0 days 02:38:53.330000,LIN,41,0 days 00:01:26.053000,46.0,2.0,,,0 days 00:00:28.469000,0 days 00:00:29.369000,0 days 00:00:28.215000,0 days 02:37:55.843000,0 days 02:38:25.212000,0 days 02:38:53.427000,286.0,305.0,311.0,309.0,True,HARD,43.0,True,Racing Bulls,0 days 02:37:27.277000,,1,8.0,,,False,True
0 days 02:40:19.358000,LIN,41,0 days 00:01:26.028000,47.0,2.0,,,0 days 00:00:28.452000,0 days 00:00:29.388000,0 days 00:00:28.188000,0 days 02:39:21.879000,0 days 02:39:51.267000,0 days 02:40:19.455000,287.0,304.0,314.0,308.0,True,HARD,44.0,True,Racing Bulls,0 days 02:38:53.330000,,1,8.0,,,False,True
0 days 02:41:45.391000,LIN,41,0 days 00:01:26.033000,48.0,2.0,,,0 days 00:00:28.470000,0 days 00:00:29.386000,0 days 00:00:28.177000,0 days 02:40:47.925000,0 days 02:41:17.311000,0 days 02:41:45.488000,287.0,306.0,314.0,308.0,False,HARD,45.0,True,Racing Bulls,0 days 02:40:19.358000,,1,8.0,,,False,True
0 days 02:43:11.598000,LIN,41,0 days 00:01:26.207000,49.0,2.0,,,0 days 00:00:28.529000,0 days 00:00:29.523000,0 days 00:00:28.155000,0 days 02:42:14.017000,0 days 02:42:43.540000,0 days 02:43:11.695000,286.0,305.0,313.0,306.0,False,HARD,46.0,True,Racing Bulls,0 days 02:41:45.391000,,1,8.0,,,False,True
0 days 02:44:37.819000,LIN,41,0 days 00:01:26.221000,50.0,2.0,,,0 days 00:00:28.643000,0 days 00:00:29.347000,0 days 00:00:28.231000,0 days 02:43:40.338000,0 days 02:44:09.685000,0 days 02:44:37.916000,285.0,305.0,312.0,306.0,False,HARD,47.0,True,Racing Bulls,0 days 02:43:11.598000,,1,8.0,,,False,True
0 days 02:46:04.052000,LIN,41,0 days 00:01:26.233000,51.0,2.0,,,0 days 00:00:28.534000,0 days 00:00:29.507000,0 days 00:00:28.192000,0 days 02:45:06.450000,0 days 02:45:35.957000,0 days 02:46:04.149000,286.0,305.0,312.0,307.0,False,HARD,48.0,True,Racing Bulls,0 days 02:44:37.819000,,1,8.0,,,False,True
0 days 02:47:30.290000,LIN,41,0 days 00:01:26.238000,52.0,2.0,,,0 days 00:00:28.575000,0 days 00:00:29.481000,0 days 00:00:28.182000,0 days 02:46:32.724000,0 days 02:47:02.205000,0 days 02:47:30.387000,286.0,304.0,312.0,307.0,False,HARD,49.0,True,Racing Bulls,0 days 02:46:04.052000,,1,8.0,,,False,True
0 days 02:48:56.345000,LIN,41,0 days 00:01:26.055000,53.0,2.0,,,0 days 00:00:28.459000,0 days 00:00:29.397000,0 days 00:00:28.199000,0 days 02:47:58.846000,0 days 02:48:28.243000,0 days 02:48:56.442000,287.0,305.0,312.0,306.0,False,HARD,50.0,True,Racing Bulls,0 days 02:47:30.290000,,1,8.0,,,False,True
0 days 00:58:26.581000,COL,43,0 days 00:01:30.606000,1.0,1.0,,,,0 days 00:00:30.866000,0 days 00:00:28.596000,,0 days 00:57:58.155000,0 days 00:58:26.735000,302.0,316.0,308.0,275.0,False,MEDIUM,1.0,True,Alpine,0 days 00:56:55.761000,,1,6.0,,,False,False
0 days 00:59:53.718000,COL,43,0 days 00:01:27.137000,2.0,1.0,,,0 days 00:00:28.415000,0 days 00:00:30.166000,0 days 00:00:28.556000,0 days 00:58:55.100000,0 days 00:59:25.266000,0 days 00:59:53.822000,298.0,324.0,325.0,323.0,True,MEDIUM,2.0,True,Alpine,0 days 00:58:26.581000,,1,5.0,,,False,True
0 days 01:02:00.614000,COL,43,0 days 00:02:06.896000,3.0,1.0,,0 days 01:01:56.369000,0 days 00:00:34.131000,0 days 00:00:40.736000,0 days 00:00:52.029000,0 days 01:00:27.953000,0 days 01:01:08.689000,0 days 01:02:00.718000,101.0,252.0,,307.0,False,MEDIUM,3.0,True,Alpine,0 days 00:59:53.718000,,1245,4.0,,,False,False
0 days 01:34:37.881000,COL,43,,4.0,2.0,0 days 01:32:41.222000,,,0 days 00:00:36.583000,0 days 00:00:41.903000,,0 days 01:33:56.085000,0 days 01:34:37.985000,247.0,250.0,60.0,145.0,False,HARD,1.0,True,Alpine,0 days 01:32:24.927000,,1,4.0,,,False,False
0 days 01:37:56.224000,COL,43,,5.0,2.0,,,,0 days 00:00:32.878000,0 days 00:00:40.557000,,0 days 01:37:15.869000,0 days 01:37:56.328000,198.0,258.0,90.0,185.0,False,HARD,2.0,True,Alpine,0 days 01:34:37.881000,,1,4.0,,,False,False
0 days 01:40:43.995000,COL,43,,6.0,2.0,,,,0 days 00:00:35.998000,0 days 00:00:30.200000,,0 days 01:40:14.097000,0 days 01:40:44.291000,303.0,318.0,298.0,286.0,False,HARD,3.0,True,Alpine,0 days 01:37:56.224000,,12,15.0,,,False,False
0 days 01:42:12.921000,COL,43,0 days 00:01:28.926000,7.0,2.0,,,0 days 00:00:28.667000,0 days 00:00:30.696000,0 days 00:00:29.563000,0 days 01:41:12.766000,0 days 01:41:43.462000,0 days 01:42:13.025000,297.0,311.0,311.0,328.0,False,HARD,4.0,True,Alpine,0 days 01:40:43.995000,,1,16.0,,,False,True
0 days 01:43:41.043000,COL,43,0 days 00:01:28.122000,8.0,2.0,,,0 days 00:00:28.358000,0 days 00:00:30.517000,0 days 00:00:29.247000,0 days 01:42:41.383000,0 days 01:43:11.900000,0 days 01:43:41.147000,299.0,326.0,307.0,324.0,False,HARD,5.0,True,Alpine,0 days 01:42:12.921000,,1,16.0,,,False,True
0 days 01:45:09.011000,COL,43,0 days 00:01:27.968000,9.0,2.0,,,0 days 00:00:28.540000,0 days 00:00:30.529000,0 days 00:00:28.899000,0 days 01:44:09.687000,0 days 01:44:40.216000,0 days 01:45:09.115000,300.0,318.0,316.0,322.0,False,HARD,6.0,True,Alpine,0 days 01:43:41.043000,,1,16.0,,,False,True
0 days 01:46:36.637000,COL,43,0 days 00:01:27.626000,10.0,2.0,,,0 days 00:00:28.255000,0 days 00:00:30.452000,0 days 00:00:28.919000,0 days 01:45:37.370000,0 days 01:46:07.822000,0 days 01:46:36.741000,299.0,317.0,318.0,327.0,False,HARD,7.0,True,Alpine,0 days 01:45:09.011000,,1,16.0,,,False,True
0 days 01:48:04.339000,COL,43,0 days 00:01:27.702000,11.0,2.0,,,0 days 00:00:27.924000,0 days 00:00:30.599000,0 days 00:00:29.179000,0 days 01:47:04.665000,0 days 01:47:35.264000,0 days 01:48:04.443000,312.0,320.0,309.0,322.0,False,HARD,8.0,True,Alpine,0 days 01:46:36.637000,,1,16.0,,,False,True
0 days 01:49:32.290000,COL,43,0 days 00:01:27.951000,12.0,2.0,,,0 days 00:00:28.362000,0 days 00:00:30.363000,0 days 00:00:29.226000,0 days 01:48:32.805000,0 days 01:49:03.168000,0 days 01:49:32.394000,300.0,313.0,325.0,320.0,False,HARD,9.0,True,Alpine,0 days 01:48:04.339000,,1,15.0,,,False,True
0 days 01:50:59.526000,COL,43,0 days 00:01:27.236000,13.0,2.0,,,0 days 00:00:28.073000,0 days 00:00:30.452000,0 days 00:00:28.711000,0 days 01:50:00.467000,0 days 01:50:30.919000,0 days 01:50:59.630000,298.0,310.0,319.0,328.0,False,HARD,10.0,True,Alpine,0 days 01:49:32.290000,,1,15.0,,,False,True
0 days 01:52:26.597000,COL,43,0 days 00:01:27.071000,14.0,2.0,,,0 days 00:00:28.011000,0 days 00:00:30.305000,0 days 00:00:28.755000,0 days 01:51:27.641000,0 days 01:51:57.946000,0 days 01:52:26.701000,303.0,312.0,320.0,328.0,True,HARD,11.0,True,Alpine,0 days 01:50:59.526000,,1,15.0,,,False,True
0 days 01:53:53.811000,COL,43,0 days 00:01:27.214000,15.0,2.0,,,0 days 00:00:28.413000,0 days 00:00:30.268000,0 days 00:00:28.533000,0 days 01:52:55.114000,0 days 01:53:25.382000,0 days 01:53:53.915000,294.0,316.0,332.0,320.0,False,HARD,12.0,True,Alpine,0 days 01:52:26.597000,,1,15.0,,,False,True
0 days 01:55:21.145000,COL,43,0 days 00:01:27.334000,16.0,2.0,,,0 days 00:00:27.507000,0 days 00:00:30.651000,0 days 00:00:29.176000,0 days 01:54:21.422000,0 days 01:54:52.073000,0 days 01:55:21.249000,303.0,314.0,308.0,331.0,False,HARD,13.0,True,Alpine,0 days 01:53:53.811000,,1,14.0,,,False,True
0 days 01:56:48.205000,COL,43,0 days 00:01:27.060000,17.0,2.0,,,0 days 00:00:28.214000,0 days 00:00:30.337000,0 days 00:00:28.509000,0 days 01:55:49.463000,0 days 01:56:19.800000,0 days 01:56:48.309000,297.0,310.0,321.0,324.0,True,HARD,14.0,True,Alpine,0 days 01:55:21.145000,,1,14.0,,,False,True
0 days 01:58:15.015000,COL,43,0 days 00:01:26.810000,18.0,2.0,,,0 days 00:00:27.939000,0 days 00:00:30.251000,0 days 00:00:28.620000,0 days 01:57:16.248000,0 days 01:57:46.499000,0 days 01:58:15.119000,298.0,312.0,318.0,331.0,True,HARD,15.0,True,Alpine,0 days 01:56:48.205000,,1,14.0,,,False,True
0 days 01:59:41.923000,COL,43,0 days 00:01:26.908000,19.0,2.0,,,0 days 00:00:27.944000,0 days 00:00:30.368000,0 days 00:00:28.596000,0 days 01:58:43.063000,0 days 01:59:13.431000,0 days 01:59:42.027000,300.0,314.0,324.0,328.0,False,HARD,16.0,True,Alpine,0 days 01:58:15.015000,,1,14.0,,,False,True
0 days 02:01:08.513000,COL,43,0 days 00:01:26.590000,20.0,2.0,,,0 days 00:00:27.991000,0 days 00:00:30.152000,0 days 00:00:28.447000,0 days 02:00:10.018000,0 days 02:00:40.170000,0 days 02:01:08.617000,301.0,314.0,325.0,318.0,True,HARD,17.0,True,Alpine,0 days 01:59:41.923000,,1,14.0,,,False,True
0 days 02:02:35.227000,COL,43,0 days 00:01:26.714000,21.0,2.0,,,0 days 00:00:28.109000,0 days 00:00:30.132000,0 days 00:00:28.473000,0 days 02:01:36.726000,0 days 02:02:06.858000,0 days 02:02:35.331000,298.0,307.0,319.0,325.0,False,HARD,18.0,True,Alpine,0 days 02:01:08.513000,,1,13.0,,,False,True
0 days 02:04:02.279000,COL,43,0 days 00:01:27.052000,22.0,2.0,,,0 days 00:00:28.225000,0 days 00:00:30.227000,0 days 00:00:28.600000,0 days 02:03:03.556000,0 days 02:03:33.783000,0 days 02:04:02.383000,293.0,302.0,312.0,316.0,False,HARD,19.0,True,Alpine,0 days 02:02:35.227000,,1,12.0,,,False,True
0 days 02:05:29.006000,COL,43,0 days 00:01:26.727000,23.0,2.0,,,0 days 00:00:28.252000,0 days 00:00:30.107000,0 days 00:00:28.368000,0 days 02:04:30.635000,0 days 02:05:00.742000,0 days 02:05:29.110000,294.0,304.0,317.0,314.0,False,HARD,20.0,True,Alpine,0 days 02:04:02.279000,,1,12.0,,,False,True
0 days 02:06:55.308000,COL,43,0 days 00:01:26.302000,24.0,2.0,,,0 days 00:00:28.157000,0 days 00:00:29.712000,0 days 00:00:28.433000,0 days 02:05:57.267000,0 days 02:06:26.979000,0 days 02:06:55.412000,295.0,313.0,316.0,315.0,True,HARD,21.0,True,Alpine,0 days 02:05:29.006000,,1,12.0,,,False,True
0 days 02:08:21.546000,COL,43,0 days 00:01:26.238000,25.0,2.0,,,0 days 00:00:28.068000,0 days 00:00:29.743000,0 days 00:00:28.427000,0 days 02:07:23.480000,0 days 02:07:53.223000,0 days 02:08:21.650000,297.0,316.0,318.0,318.0,True,HARD,22.0,True,Alpine,0 days 02:06:55.308000,,1,12.0,,,False,True
0 days 02:09:47.922000,COL,43,0 days 00:01:26.376000,26.0,2.0,,,0 days 00:00:28.113000,0 days 00:00:29.720000,0 days 00:00:28.543000,0 days 02:08:49.763000,0 days 02:09:19.483000,0 days 02:09:48.026000,295.0,319.0,320.0,319.0,False,HARD,23.0,True,Alpine,0 days 02:08:21.546000,,1,12.0,,,False,True
0 days 02:11:19.685000,COL,43,0 days 00:01:31.763000,27.0,2.0,,,0 days 00:00:28.388000,0 days 00:00:30.071000,0 days 00:00:33.304000,0 days 02:10:16.414000,0 days 02:10:46.485000,0 days 02:11:19.789000,293.0,320.0,130.0,317.0,False,HARD,24.0,True,Alpine,0 days 02:09:47.922000,,126,12.0,,,False,False
0 days 02:13:10.945000,COL,43,0 days 00:01:51.260000,28.0,2.0,,,0 days 00:00:43.849000,0 days 00:00:31.537000,0 days 00:00:35.874000,0 days 02:12:03.638000,0 days 02:12:35.175000,0 days 02:13:11.049000,261.0,287.0,302.0,214.0,False,HARD,25.0,True,Alpine,0 days 02:11:19.685000,,671,11.0,,,False,False
0 days 02:14:37.190000,COL,43,0 days 00:01:26.245000,29.0,2.0,,,0 days 00:00:27.688000,0 days 00:00:30.056000,0 days 00:00:28.501000,0 days 02:13:38.737000,0 days 02:14:08.793000,0 days 02:14:37.294000,297.0,300.0,316.0,326.0,False,HARD,26.0,True,Alpine,0 days 02:13:10.945000,,1,10.0,,,False,True
0 days 02:16:03.748000,COL,43,0 days 00:01:26.558000,30.0,2.0,,,0 days 00:00:28.390000,0 days 00:00:29.899000,0 days 00:00:28.269000,0 days 02:15:05.684000,0 days 02:15:35.583000,0 days 02:16:03.852000,291.0,301.0,317.0,303.0,False,HARD,27.0,True,Alpine,0 days 02:14:37.190000,,1,10.0,,,False,True
0 days 02:17:29.594000,COL,43,0 days 00:01:25.846000,31.0,2.0,,,0 days 00:00:28.037000,0 days 00:00:29.432000,0 days 00:00:28.377000,0 days 02:16:31.889000,0 days 02:17:01.321000,0 days 02:17:29.698000,293.0,308.0,313.0,307.0,True,HARD,28.0,True,Alpine,0 days 02:16:03.748000,,1,10.0,,,False,True
0 days 02:18:56.040000,COL,43,0 days 00:01:26.446000,32.0,2.0,,,0 days 00:00:28.328000,0 days 00:00:29.508000,0 days 00:00:28.610000,0 days 02:17:58.026000,0 days 02:18:27.534000,0 days 02:18:56.144000,292.0,308.0,313.0,305.0,False,HARD,29.0,True,Alpine,0 days 02:17:29.594000,,1,10.0,,,False,True
0 days 02:20:22.394000,COL,43,0 days 00:01:26.354000,33.0,2.0,,,0 days 00:00:28.241000,0 days 00:00:29.600000,0 days 00:00:28.513000,0 days 02:19:24.385000,0 days 02:19:53.985000,0 days 02:20:22.498000,292.0,308.0,314.0,304.0,False,HARD,30.0,True,Alpine,0 days 02:18:56.040000,,1,10.0,,,False,True
0 days 02:21:48.720000,COL,43,0 days 00:01:26.326000,34.0,2.0,,,0 days 00:00:28.304000,0 days 00:00:29.538000,0 days 00:00:28.484000,0 days 02:20:50.802000,0 days 02:21:20.340000,0 days 02:21:48.824000,293.0,308.0,313.0,305.0,False,HARD,31.0,True,Alpine,0 days 02:20:22.394000,,1,10.0,,,False,True
0 days 02:23:14.711000,COL,43,0 days 00:01:25.991000,35.0,2.0,,,0 days 00:00:28.243000,0 days 00:00:29.382000,0 days 00:00:28.366000,0 days 02:22:17.067000,0 days 02:22:46.449000,0 days 02:23:14.815000,294.0,309.0,316.0,306.0,False,HARD,32.0,True,Alpine,0 days 02:21:48.720000,,1,10.0,,,False,True
0 days 02:24:40.573000,COL,43,0 days 00:01:25.862000,36.0,2.0,,,0 days 00:00:28.025000,0 days 00:00:29.531000,0 days 00:00:28.306000,0 days 02:23:42.840000,0 days 02:24:12.371000,0 days 02:24:40.677000,293.0,310.0,314.0,307.0,False,HARD,33.0,True,Alpine,0 days 02:23:14.711000,,1,10.0,,,False,True
0 days 02:26:06.242000,COL,43,0 days 00:01:25.669000,37.0,2.0,,,0 days 00:00:28.110000,0 days 00:00:29.300000,0 days 00:00:28.259000,0 days 02:25:08.787000,0 days 02:25:38.087000,0 days 02:26:06.346000,293.0,312.0,316.0,309.0,True,HARD,34.0,True,Alpine,0 days 02:24:40.573000,,1,10.0,,,False,True
0 days 02:27:31.882000,COL,43,0 days 00:01:25.640000,38.0,2.0,,,0 days 00:00:28.031000,0 days 00:00:29.237000,0 days 00:00:28.372000,0 days 02:26:34.377000,0 days 02:27:03.614000,0 days 02:27:31.986000,295.0,313.0,316.0,311.0,True,HARD,35.0,True,Alpine,0 days 02:26:06.242000,,1,10.0,,,False,True
0 days 02:28:57.558000,COL,43,0 days 00:01:25.676000,39.0,2.0,,,0 days 00:00:28.013000,0 days 00:00:29.391000,0 days 00:00:28.272000,0 days 02:27:59.999000,0 days 02:28:29.390000,0 days 02:28:57.662000,296.0,312.0,319.0,310.0,False,HARD,36.0,True,Alpine,0 days 02:27:31.882000,,1,10.0,,,False,True
0 days 02:30:23.375000,COL,43,0 days 00:01:25.817000,40.0,2.0,,,0 days 00:00:28.056000,0 days 00:00:29.676000,0 days 00:00:28.085000,0 days 02:29:25.718000,0 days 02:29:55.394000,0 days 02:30:23.479000,296.0,309.0,316.0,314.0,False,HARD,37.0,True,Alpine,0 days 02:28:57.558000,,1,10.0,,,False,True
0 days 02:31:49.598000,COL,43,0 days 00:01:26.223000,41.0,2.0,,,0 days 00:00:27.746000,0 days 00:00:29.725000,0 days 00:00:28.752000,0 days 02:30:51.225000,0 days 02:31:20.950000,0 days 02:31:49.702000,311.0,291.0,321.0,318.0,False,HARD,38.0,True,Alpine,0 days 02:30:23.375000,,1,9.0,,,False,True
0 days 02:33:15.432000,COL,43,0 days 00:01:25.834000,42.0,2.0,,,0 days 00:00:28.115000,0 days 00:00:29.369000,0 days 00:00:28.350000,0 days 02:32:17.817000,0 days 02:32:47.186000,0 days 02:33:15.536000,292.0,310.0,317.0,309.0,False,HARD,39.0,True,Alpine,0 days 02:31:49.598000,,1,9.0,,,False,True
0 days 02:34:41.710000,COL,43,0 days 00:01:26.278000,43.0,2.0,,,0 days 00:00:28.445000,0 days 00:00:29.470000,0 days 00:00:28.363000,0 days 02:33:43.981000,0 days 02:34:13.451000,0 days 02:34:41.814000,291.0,308.0,314.0,311.0,False,HARD,40.0,True,Alpine,0 days 02:33:15.432000,,1,9.0,,,False,True
0 days 02:36:07.771000,COL,43,0 days 00:01:26.061000,44.0,2.0,,,0 days 00:00:28.297000,0 days 00:00:29.398000,0 days 00:00:28.366000,0 days 02:35:10.111000,0 days 02:35:39.509000,0 days 02:36:07.875000,292.0,308.0,315.0,303.0,False,HARD,41.0,True,Alpine,0 days 02:34:41.710000,,1,9.0,,,False,True
0 days 02:37:33.729000,COL,43,0 days 00:01:25.958000,45.0,2.0,,,0 days 00:00:28.278000,0 days 00:00:29.375000,0 days 00:00:28.305000,0 days 02:36:36.153000,0 days 02:37:05.528000,0 days 02:37:33.833000,292.0,306.0,315.0,304.0,False,HARD,42.0,True,Alpine,0 days 02:36:07.771000,,1,9.0,,,False,True
0 days 02:38:59.449000,COL,43,0 days 00:01:25.720000,46.0,2.0,,,0 days 00:00:28.189000,0 days 00:00:29.329000,0 days 00:00:28.202000,0 days 02:38:02.022000,0 days 02:38:31.351000,0 days 02:38:59.553000,293.0,308.0,314.0,305.0,False,HARD,43.0,True,Alpine,0 days 02:37:33.729000,,1,9.0,,,False,True
0 days 02:40:25.252000,COL,43,0 days 00:01:25.803000,47.0,2.0,,,0 days 00:00:28.225000,0 days 00:00:29.304000,0 days 00:00:28.274000,0 days 02:39:27.778000,0 days 02:39:57.082000,0 days 02:40:25.356000,292.0,307.0,315.0,305.0,False,HARD,44.0,True,Alpine,0 days 02:38:59.449000,,1,9.0,,,False,True
0 days 02:41:51.073000,COL,43,0 days 00:01:25.821000,48.0,2.0,,,0 days 00:00:28.325000,0 days 00:00:29.210000,0 days 00:00:28.286000,0 days 02:40:53.681000,0 days 02:41:22.891000,0 days 02:41:51.177000,292.0,309.0,314.0,305.0,False,HARD,45.0,True,Alpine,0 days 02:40:25.252000,,1,9.0,,,False,True
0 days 02:43:16.869000,COL,43,0 days 00:01:25.796000,49.0,2.0,,,0 days 00:00:28.190000,0 days 00:00:29.334000,0 days 00:00:28.272000,0 days 02:42:19.367000,0 days 02:42:48.701000,0 days 02:43:16.973000,292.0,308.0,316.0,303.0,False,HARD,46.0,True,Alpine,0 days 02:41:51.073000,,1,9.0,,,False,True
0 days 02:44:42.564000,COL,43,0 days 00:01:25.695000,50.0,2.0,,,0 days 00:00:28.186000,0 days 00:00:29.284000,0 days 00:00:28.225000,0 days 02:43:45.159000,0 days 02:44:14.443000,0 days 02:44:42.668000,292.0,309.0,315.0,303.0,False,HARD,47.0,True,Alpine,0 days 02:43:16.869000,,1,9.0,,,False,True
0 days 02:46:08.220000,COL,43,0 days 00:01:25.656000,51.0,2.0,,,0 days 00:00:28.175000,0 days 00:00:29.293000,0 days 00:00:28.188000,0 days 02:45:10.843000,0 days 02:45:40.136000,0 days 02:46:08.324000,293.0,310.0,316.0,303.0,False,HARD,48.0,True,Alpine,0 days 02:44:42.564000,,1,9.0,,,False,True
0 days 02:47:33.623000,COL,43,0 days 00:01:25.403000,52.0,2.0,,,0 days 00:00:28.077000,0 days 00:00:29.231000,0 days 00:00:28.095000,0 days 02:46:36.401000,0 days 02:47:05.632000,0 days 02:47:33.727000,295.0,310.0,322.0,303.0,True,HARD,49.0,True,Alpine,0 days 02:46:08.220000,,1,9.0,,,False,True
0 days 02:48:58.556000,COL,43,0 days 00:01:24.933000,53.0,2.0,,,0 days 00:00:27.680000,0 days 00:00:29.280000,0 days 00:00:27.973000,0 days 02:48:01.407000,0 days 02:48:30.687000,0 days 02:48:58.660000,298.0,308.0,307.0,310.0,True,HARD,50.0,True,Alpine,0 days 02:47:33.623000,,1,9.0,,,False,True
0 days 00:58:29.209000,HAM,44,0 days 00:01:33.234000,1.0,1.0,,,,0 days 00:00:32.087000,0 days 00:00:29.022000,,0 days 00:58:00.327000,0 days 00:58:29.395000,299.0,311.0,329.0,297.0,False,SOFT,1.0,True,Ferrari,0 days 00:56:55.761000,,1,10.0,,,False,False
0 days 00:59:56.453000,HAM,44,0 days 00:01:27.244000,2.0,1.0,,,0 days 00:00:28.159000,0 days 00:00:30.565000,0 days 00:00:28.520000,0 days 00:58:57.439000,0 days 00:59:28.004000,0 days 00:59:56.524000,299.0,320.0,331.0,332.0,True,SOFT,2.0,True,Ferrari,0 days 00:58:29.209000,,1,9.0,,,False,True
0 days 01:02:14.480000,HAM,44,0 days 00:02:18.027000,3.0,1.0,,0 days 01:02:09.293000,0 days 00:00:37.043000,0 days 00:00:43.328000,0 days 00:00:57.656000,0 days 01:00:33.567000,0 days 01:01:16.895000,0 days 01:02:14.551000,170.0,127.0,,324.0,False,SOFT,3.0,True,Ferrari,0 days 00:59:56.453000,,1245,8.0,,,False,False
0 days 01:34:50.752000,HAM,44,,4.0,2.0,0 days 01:32:54.294000,,,0 days 00:00:36.288000,0 days 00:00:44.176000,,0 days 01:34:06.647000,0 days 01:34:51.032000,251.0,222.0,46.0,192.0,False,MEDIUM,1.0,True,Ferrari,0 days 01:32:24.927000,,1,8.0,,,False,False
0 days 01:38:05.576000,HAM,44,,5.0,2.0,,,,0 days 00:00:34.411000,0 days 00:00:38.878000,,0 days 01:37:26.791000,0 days 01:38:05.647000,247.0,247.0,100.0,166.0,False,MEDIUM,2.0,True,Ferrari,0 days 01:34:50.752000,,1,8.0,,,False,False
0 days 01:40:38.491000,HAM,44,,6.0,2.0,,,0 days 00:01:32.574000,0 days 00:00:31.884000,0 days 00:00:28.556000,0 days 01:39:38.223000,0 days 01:40:10.077000,0 days 01:40:38.681000,309.0,308.0,327.0,299.0,False,MEDIUM,3.0,True,Ferrari,0 days 01:38:05.576000,,12,5.0,,,False,False
0 days 01:42:05.154000,HAM,44,0 days 00:01:26.663000,7.0,2.0,,,0 days 00:00:28.321000,0 days 00:00:29.958000,0 days 00:00:28.384000,0 days 01:41:06.883000,0 days 01:41:36.841000,0 days 01:42:05.225000,283.0,303.0,319.0,317.0,True,MEDIUM,4.0,True,Ferrari,0 days 01:40:38.491000,,1,4.0,,,False,True
0 days 01:43:31.085000,HAM,44,0 days 00:01:25.931000,8.0,2.0,,,0 days 00:00:27.917000,0 days 00:00:29.625000,0 days 00:00:28.389000,0 days 01:42:33.142000,0 days 01:43:02.767000,0 days 01:43:31.156000,293.0,316.0,304.0,313.0,True,MEDIUM,5.0,True,Ferrari,0 days 01:42:05.154000,,1,4.0,,,False,True
0 days 01:44:57.261000,HAM,44,0 days 00:01:26.176000,9.0,2.0,,,0 days 00:00:27.901000,0 days 00:00:30.102000,0 days 00:00:28.173000,0 days 01:43:59.057000,0 days 01:44:29.159000,0 days 01:44:57.332000,308.0,315.0,326.0,319.0,False,MEDIUM,6.0,True,Ferrari,0 days 01:43:31.085000,,1,4.0,,,False,True
0 days 01:46:23.343000,HAM,44,0 days 00:01:26.082000,10.0,2.0,,,0 days 00:00:27.838000,0 days 00:00:29.916000,0 days 00:00:28.328000,0 days 01:45:25.170000,0 days 01:45:55.086000,0 days 01:46:23.414000,289.0,301.0,312.0,333.0,False,MEDIUM,7.0,True,Ferrari,0 days 01:44:57.261000,,1,3.0,,,False,True
0 days 01:47:50.081000,HAM,44,0 days 00:01:26.738000,11.0,2.0,,,0 days 00:00:28.351000,0 days 00:00:29.446000,0 days 00:00:28.941000,0 days 01:46:51.765000,0 days 01:47:21.211000,0 days 01:47:50.152000,288.0,305.0,300.0,299.0,False,MEDIUM,8.0,True,Ferrari,0 days 01:46:23.343000,,1,3.0,,,False,True
