Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:37:14.932000,LEC,16,0 days 00:01:38.601000,23.0,1.0,,,0 days 00:00:29.900000,0 days 00:00:35.499000,0 days 00:00:33.202000,0 days 01:36:06.257000,0 days 01:36:41.756000,0 days 01:37:14.958000,218.0,248.0,220.0,299.0,False,HARD,23.0,True,Ferrari,0 days 01:35:36.331000,,1,1.0,,,False,True
0 days 01:38:53.587000,LEC,16,0 days 00:01:38.655000,24.0,1.0,,,0 days 00:00:30.387000,0 days 00:00:35.414000,0 days 00:00:32.854000,0 days 01:37:45.345000,0 days 01:38:20.759000,0 days 01:38:53.613000,215.0,250.0,224.0,261.0,False,HARD,24.0,True,Ferrari,0 days 01:37:14.932000,,1,1.0,,,False,True
0 days 01:40:31.915000,LEC,16,0 days 00:01:38.328000,25.0,1.0,,,0 days 00:00:30.113000,0 days 00:00:35.323000,0 days 00:00:32.892000,0 days 01:39:23.726000,0 days 01:39:59.049000,0 days 01:40:31.941000,210.0,249.0,223.0,299.0,False,HARD,25.0,True,Ferrari,0 days 01:38:53.587000,,1,1.0,,,False,True
0 days 01:42:10.529000,LEC,16,0 days 00:01:38.614000,26.0,1.0,,,0 days 00:00:29.996000,0 days 00:00:35.478000,0 days 00:00:33.140000,0 days 01:41:01.937000,0 days 01:41:37.415000,0 days 01:42:10.555000,216.0,248.0,222.0,295.0,False,HARD,26.0,True,Ferrari,0 days 01:40:31.915000,,1,1.0,,,False,True
0 days 01:43:49.434000,LEC,16,0 days 00:01:38.905000,27.0,1.0,,,0 days 00:00:30.018000,0 days 00:00:35.565000,0 days 00:00:33.322000,0 days 01:42:40.573000,0 days 01:43:16.138000,0 days 01:43:49.460000,216.0,246.0,223.0,290.0,False,HARD,27.0,True,Ferrari,0 days 01:42:10.529000,,1,1.0,,,False,True
0 days 01:45:27.835000,LEC,16,0 days 00:01:38.401000,28.0,1.0,,,0 days 00:00:29.940000,0 days 00:00:35.338000,0 days 00:00:33.123000,0 days 01:44:19.400000,0 days 01:44:54.738000,0 days 01:45:27.861000,218.0,250.0,224.0,300.0,False,HARD,28.0,True,Ferrari,0 days 01:43:49.434000,,1,1.0,,,False,True
0 days 01:47:05.974000,LEC,16,0 days 00:01:38.139000,29.0,1.0,,,0 days 00:00:29.738000,0 days 00:00:35.331000,0 days 00:00:33.070000,0 days 01:45:57.599000,0 days 01:46:32.930000,0 days 01:47:06,215.0,253.0,221.0,292.0,True,HARD,29.0,True,Ferrari,0 days 01:45:27.835000,,1,1.0,,,False,True
0 days 01:48:43.900000,LEC,16,0 days 00:01:37.926000,30.0,1.0,,,0 days 00:00:29.964000,0 days 00:00:35.180000,0 days 00:00:32.782000,0 days 01:47:35.964000,0 days 01:48:11.144000,0 days 01:48:43.926000,217.0,246.0,223.0,299.0,True,HARD,30.0,True,Ferrari,0 days 01:47:05.974000,,1,1.0,,,False,True
0 days 01:50:21.837000,LEC,16,0 days 00:01:37.937000,31.0,1.0,,,0 days 00:00:29.900000,0 days 00:00:35.271000,0 days 00:00:32.766000,0 days 01:49:13.826000,0 days 01:49:49.097000,0 days 01:50:21.863000,215.0,249.0,224.0,299.0,False,HARD,31.0,True,Ferrari,0 days 01:48:43.900000,,1,1.0,,,False,True
0 days 01:52:00.017000,LEC,16,0 days 00:01:38.180000,32.0,1.0,,,0 days 00:00:29.914000,0 days 00:00:35.117000,0 days 00:00:33.149000,0 days 01:50:51.777000,0 days 01:51:26.894000,0 days 01:52:00.043000,218.0,251.0,222.0,298.0,False,HARD,32.0,True,Ferrari,0 days 01:50:21.837000,,1,1.0,,,False,True
0 days 01:53:38.089000,LEC,16,0 days 00:01:38.072000,33.0,1.0,,,0 days 00:00:29.985000,0 days 00:00:35.198000,0 days 00:00:32.889000,0 days 01:52:30.028000,0 days 01:53:05.226000,0 days 01:53:38.115000,220.0,250.0,222.0,301.0,False,HARD,33.0,True,Ferrari,0 days 01:52:00.017000,,1,1.0,,,False,True
0 days 01:55:16.107000,LEC,16,0 days 00:01:38.018000,34.0,1.0,,,0 days 00:00:29.875000,0 days 00:00:35.218000,0 days 00:00:32.925000,0 days 01:54:07.990000,0 days 01:54:43.208000,0 days 01:55:16.133000,216.0,245.0,223.0,303.0,False,HARD,34.0,True,Ferrari,0 days 01:53:38.089000,,1,1.0,,,False,True
0 days 01:56:54.130000,LEC,16,0 days 00:01:38.023000,35.0,1.0,,,0 days 00:00:29.902000,0 days 00:00:35.194000,0 days 00:00:32.927000,0 days 01:55:46.035000,0 days 01:56:21.229000,0 days 01:56:54.156000,218.0,248.0,222.0,300.0,False,HARD,35.0,True,Ferrari,0 days 01:55:16.107000,,1,1.0,,,False,True
0 days 01:58:32.292000,LEC,16,0 days 00:01:38.162000,36.0,1.0,,,0 days 00:00:29.884000,0 days 00:00:35.333000,0 days 00:00:32.945000,0 days 01:57:24.040000,0 days 01:57:59.373000,0 days 01:58:32.318000,208.0,247.0,222.0,312.0,False,HARD,36.0,True,Ferrari,0 days 01:56:54.130000,,1,1.0,,,False,True
0 days 02:00:10.212000,LEC,16,0 days 00:01:37.920000,37.0,1.0,,,0 days 00:00:29.910000,0 days 00:00:35.157000,0 days 00:00:32.853000,0 days 01:59:02.228000,0 days 01:59:37.385000,0 days 02:00:10.238000,218.0,249.0,223.0,301.0,True,HARD,37.0,True,Ferrari,0 days 01:58:32.292000,,1,1.0,,,False,True
0 days 02:01:48.151000,LEC,16,0 days 00:01:37.939000,38.0,1.0,,,0 days 00:00:29.942000,0 days 00:00:35.103000,0 days 00:00:32.894000,0 days 02:00:40.180000,0 days 02:01:15.283000,0 days 02:01:48.177000,219.0,254.0,224.0,299.0,False,HARD,38.0,True,Ferrari,0 days 02:00:10.212000,,1,1.0,,,False,True
0 days 02:03:25.866000,LEC,16,0 days 00:01:37.715000,39.0,1.0,,,0 days 00:00:29.867000,0 days 00:00:35.110000,0 days 00:00:32.738000,0 days 02:02:18.044000,0 days 02:02:53.154000,0 days 02:03:25.892000,217.0,251.0,223.0,298.0,True,HARD,39.0,True,Ferrari,0 days 02:01:48.151000,,1,1.0,,,False,True
0 days 02:05:03.653000,LEC,16,0 days 00:01:37.787000,40.0,1.0,,,0 days 00:00:29.872000,0 days 00:00:35.004000,0 days 00:00:32.911000,0 days 02:03:55.764000,0 days 02:04:30.768000,0 days 02:05:03.679000,220.0,254.0,222.0,298.0,False,HARD,40.0,True,Ferrari,0 days 02:03:25.866000,,1,1.0,,,False,True
0 days 02:06:41.314000,LEC,16,0 days 00:01:37.661000,41.0,1.0,,,0 days 00:00:29.810000,0 days 00:00:35.080000,0 days 00:00:32.771000,0 days 02:05:33.489000,0 days 02:06:08.569000,0 days 02:06:41.340000,219.0,250.0,224.0,299.0,True,HARD,41.0,True,Ferrari,0 days 02:05:03.653000,,1,1.0,,,False,True
0 days 02:08:19.085000,LEC,16,0 days 00:01:37.771000,42.0,1.0,,,0 days 00:00:29.725000,0 days 00:00:35.048000,0 days 00:00:32.998000,0 days 02:07:11.065000,0 days 02:07:46.113000,0 days 02:08:19.111000,220.0,252.0,223.0,298.0,False,HARD,42.0,True,Ferrari,0 days 02:06:41.314000,,1,1.0,,,False,True
0 days 02:09:56.595000,LEC,16,0 days 00:01:37.510000,43.0,1.0,,,0 days 00:00:29.682000,0 days 00:00:34.993000,0 days 00:00:32.835000,0 days 02:08:48.793000,0 days 02:09:23.786000,0 days 02:09:56.621000,221.0,253.0,224.0,298.0,True,HARD,43.0,True,Ferrari,0 days 02:08:19.085000,,1,1.0,,,False,True
0 days 02:11:34.415000,LEC,16,0 days 00:01:37.820000,44.0,1.0,,,0 days 00:00:29.681000,0 days 00:00:35.079000,0 days 00:00:33.060000,0 days 02:10:26.302000,0 days 02:11:01.381000,0 days 02:11:34.441000,219.0,251.0,223.0,300.0,False,HARD,44.0,True,Ferrari,0 days 02:09:56.595000,,1,1.0,,,False,True
0 days 02:13:12.510000,LEC,16,0 days 00:01:38.095000,45.0,1.0,,,0 days 00:00:29.959000,0 days 00:00:35.212000,0 days 00:00:32.924000,0 days 02:12:04.400000,0 days 02:12:39.612000,0 days 02:13:12.536000,217.0,252.0,222.0,300.0,False,HARD,45.0,True,Ferrari,0 days 02:11:34.415000,,1,1.0,,,False,True
0 days 02:14:50.671000,LEC,16,0 days 00:01:38.161000,46.0,1.0,,,0 days 00:00:29.932000,0 days 00:00:35.155000,0 days 00:00:33.074000,0 days 02:13:42.468000,0 days 02:14:17.623000,0 days 02:14:50.697000,218.0,253.0,224.0,300.0,False,HARD,46.0,True,Ferrari,0 days 02:13:12.510000,,1,1.0,,,False,True
0 days 02:16:28.840000,LEC,16,0 days 00:01:38.169000,47.0,1.0,,,0 days 00:00:29.902000,0 days 00:00:35.041000,0 days 00:00:33.226000,0 days 02:15:20.599000,0 days 02:15:55.640000,0 days 02:16:28.866000,214.0,254.0,223.0,302.0,False,HARD,47.0,True,Ferrari,0 days 02:14:50.671000,,1,1.0,,,False,True
0 days 02:18:10.416000,LEC,16,0 days 00:01:41.576000,48.0,1.0,,0 days 02:18:09.514000,0 days 00:00:29.847000,0 days 00:00:35.272000,0 days 00:00:36.457000,0 days 02:16:58.713000,0 days 02:17:33.985000,0 days 02:18:10.442000,213.0,252.0,,304.0,False,HARD,48.0,True,Ferrari,0 days 02:16:28.840000,,1,4.0,,,False,False
0 days 02:20:10.983000,LEC,16,0 days 00:02:00.567000,49.0,2.0,0 days 02:18:40.755000,,0 days 00:00:53.910000,0 days 00:00:34.842000,0 days 00:00:31.815000,0 days 02:19:04.352000,0 days 02:19:39.194000,0 days 02:20:11.009000,201.0,253.0,228.0,247.0,False,SOFT,1.0,True,Ferrari,0 days 02:18:10.416000,,1,4.0,,,False,False
0 days 02:21:47.046000,LEC,16,0 days 00:01:36.063000,50.0,2.0,,,0 days 00:00:29.465000,0 days 00:00:34.428000,0 days 00:00:32.170000,0 days 02:20:40.474000,0 days 02:21:14.902000,0 days 02:21:47.072000,223.0,253.0,228.0,298.0,True,SOFT,2.0,True,Ferrari,0 days 02:20:10.983000,,1,4.0,,,False,True
0 days 02:23:23.385000,LEC,16,0 days 00:01:36.339000,51.0,2.0,,,0 days 00:00:29.562000,0 days 00:00:34.594000,0 days 00:00:32.183000,0 days 02:22:16.634000,0 days 02:22:51.228000,0 days 02:23:23.411000,221.0,251.0,226.0,298.0,False,SOFT,3.0,True,Ferrari,0 days 02:21:47.046000,,1,4.0,,,False,True
0 days 02:25:01.022000,LEC,16,0 days 00:01:37.637000,52.0,2.0,,,0 days 00:00:29.903000,0 days 00:00:35.138000,0 days 00:00:32.596000,0 days 02:23:53.314000,0 days 02:24:28.452000,0 days 02:25:01.048000,212.0,253.0,225.0,286.0,False,SOFT,4.0,True,Ferrari,0 days 02:23:23.385000,,1,4.0,,,False,True
0 days 02:26:38.038000,LEC,16,0 days 00:01:37.016000,53.0,2.0,,,0 days 00:00:29.723000,0 days 00:00:34.778000,0 days 00:00:32.515000,0 days 02:25:30.771000,0 days 02:26:05.549000,0 days 02:26:38.064000,218.0,251.0,227.0,301.0,False,SOFT,5.0,True,Ferrari,0 days 02:25:01.022000,,1,4.0,,,False,True
0 days 02:28:15.042000,LEC,16,0 days 00:01:37.004000,54.0,2.0,,,0 days 00:00:29.533000,0 days 00:00:34.796000,0 days 00:00:32.675000,0 days 02:27:07.597000,0 days 02:27:42.393000,0 days 02:28:15.068000,221.0,250.0,225.0,302.0,False,SOFT,6.0,True,Ferrari,0 days 02:26:38.038000,,1,4.0,,,False,True
0 days 02:29:51.719000,LEC,16,0 days 00:01:36.677000,55.0,2.0,,,0 days 00:00:29.768000,0 days 00:00:34.545000,0 days 00:00:32.364000,0 days 02:28:44.836000,0 days 02:29:19.381000,0 days 02:29:51.745000,218.0,253.0,225.0,302.0,False,SOFT,7.0,True,Ferrari,0 days 02:28:15.042000,,1,4.0,,,False,True
0 days 02:31:28.986000,LEC,16,0 days 00:01:37.267000,56.0,2.0,,,0 days 00:00:29.654000,0 days 00:00:34.924000,0 days 00:00:32.689000,0 days 02:30:21.399000,0 days 02:30:56.323000,0 days 02:31:29.012000,223.0,250.0,225.0,298.0,False,SOFT,8.0,True,Ferrari,0 days 02:29:51.719000,,1,4.0,,,False,True
0 days 02:33:06.935000,LEC,16,0 days 00:01:37.949000,57.0,2.0,,,0 days 00:00:30.024000,0 days 00:00:34.928000,0 days 00:00:32.997000,0 days 02:31:59.036000,0 days 02:32:33.964000,0 days 02:33:06.961000,219.0,254.0,209.0,288.0,False,SOFT,9.0,True,Ferrari,0 days 02:31:28.986000,,1,4.0,,,False,True
0 days 01:00:07.728000,STR,18,0 days 00:01:53.663000,1.0,1.0,,,,0 days 00:00:38.881000,0 days 00:00:35.455000,,0 days 00:59:32.349000,0 days 01:00:07.875000,182.0,208.0,208.0,213.0,False,HARD,1.0,True,Aston Martin,0 days 00:58:13.809000,,12,19.0,,,False,False
0 days 01:01:53.101000,STR,18,0 days 00:01:45.373000,2.0,1.0,,,0 days 00:00:32.149000,0 days 00:00:38.326000,0 days 00:00:34.898000,0 days 01:00:39.953000,0 days 01:01:18.279000,0 days 01:01:53.177000,199.0,226.0,210.0,268.0,True,HARD,2.0,True,Aston Martin,0 days 01:00:07.728000,,1,19.0,,,False,True
0 days 01:03:38.043000,STR,18,0 days 00:01:44.942000,3.0,1.0,,,0 days 00:00:31.499000,0 days 00:00:38.775000,0 days 00:00:34.668000,0 days 01:02:24.676000,0 days 01:03:03.451000,0 days 01:03:38.119000,203.0,225.0,211.0,269.0,True,HARD,3.0,True,Aston Martin,0 days 01:01:53.101000,,1,20.0,,,False,True
0 days 01:05:22.627000,STR,18,0 days 00:01:44.584000,4.0,1.0,,,0 days 00:00:31.656000,0 days 00:00:38.610000,0 days 00:00:34.318000,0 days 01:04:09.775000,0 days 01:04:48.385000,0 days 01:05:22.703000,201.0,223.0,212.0,253.0,True,HARD,4.0,True,Aston Martin,0 days 01:03:38.043000,,1,20.0,,,False,True
0 days 01:07:06.896000,STR,18,0 days 00:01:44.269000,5.0,1.0,,,0 days 00:00:31.377000,0 days 00:00:37.946000,0 days 00:00:34.946000,0 days 01:05:54.080000,0 days 01:06:32.026000,0 days 01:07:06.972000,201.0,230.0,209.0,273.0,True,HARD,5.0,True,Aston Martin,0 days 01:05:22.627000,,12,20.0,,,False,True
0 days 01:08:51.064000,STR,18,0 days 00:01:44.168000,6.0,1.0,,,0 days 00:00:31.787000,0 days 00:00:37.891000,0 days 00:00:34.490000,0 days 01:07:38.759000,0 days 01:08:16.650000,0 days 01:08:51.140000,200.0,216.0,211.0,259.0,True,HARD,6.0,True,Aston Martin,0 days 01:07:06.896000,,1,19.0,,,False,True
0 days 01:10:35.240000,STR,18,0 days 00:01:44.176000,7.0,1.0,,,0 days 00:00:31.780000,0 days 00:00:37.741000,0 days 00:00:34.655000,0 days 01:09:22.920000,0 days 01:10:00.661000,0 days 01:10:35.316000,203.0,233.0,210.0,260.0,False,HARD,7.0,True,Aston Martin,0 days 01:08:51.064000,,1,19.0,,,False,True
0 days 01:12:20.150000,STR,18,0 days 00:01:44.910000,8.0,1.0,,,0 days 00:00:31.381000,0 days 00:00:38.694000,0 days 00:00:34.835000,0 days 01:11:06.697000,0 days 01:11:45.391000,0 days 01:12:20.226000,206.0,218.0,207.0,272.0,False,HARD,8.0,True,Aston Martin,0 days 01:10:35.240000,,1,20.0,,,False,True
0 days 01:14:04.364000,STR,18,0 days 00:01:44.214000,9.0,1.0,,,0 days 00:00:31.811000,0 days 00:00:37.694000,0 days 00:00:34.709000,0 days 01:12:52.037000,0 days 01:13:29.731000,0 days 01:14:04.440000,207.0,233.0,202.0,264.0,False,HARD,9.0,True,Aston Martin,0 days 01:12:20.150000,,1,20.0,,,False,True
0 days 01:15:48.353000,STR,18,0 days 00:01:43.989000,10.0,1.0,,,0 days 00:00:31.856000,0 days 00:00:37.568000,0 days 00:00:34.565000,0 days 01:14:36.296000,0 days 01:15:13.864000,0 days 01:15:48.429000,201.0,239.0,207.0,268.0,True,HARD,10.0,True,Aston Martin,0 days 01:14:04.364000,,1,20.0,,,False,True
0 days 01:17:31.815000,STR,18,0 days 00:01:43.462000,11.0,1.0,,,0 days 00:00:31.613000,0 days 00:00:37.318000,0 days 00:00:34.531000,0 days 01:16:20.042000,0 days 01:16:57.360000,0 days 01:17:31.891000,205.0,241.0,207.0,262.0,True,HARD,11.0,True,Aston Martin,0 days 01:15:48.353000,,1,20.0,,,False,True
0 days 01:19:15.488000,STR,18,0 days 00:01:43.673000,12.0,1.0,,,0 days 00:00:31.767000,0 days 00:00:37.316000,0 days 00:00:34.590000,0 days 01:18:03.658000,0 days 01:18:40.974000,0 days 01:19:15.564000,209.0,237.0,211.0,262.0,False,HARD,12.0,True,Aston Martin,0 days 01:17:31.815000,,1,20.0,,,False,True
0 days 01:21:45.488000,STR,18,,13.0,1.0,,,,,,,,,,,,,,HARD,13.0,True,Aston Martin,0 days 01:19:15.488000,,126,,,,True,False
0 days 01:00:06.606000,TSU,22,0 days 00:01:52.541000,1.0,1.0,,,,0 days 00:00:39.288000,0 days 00:00:35.411000,,0 days 00:59:31.381000,0 days 01:00:06.705000,184.0,214.0,219.0,219.0,False,HARD,1.0,True,Racing Bulls,0 days 00:58:13.809000,,12,17.0,,,False,False
0 days 01:01:50.767000,TSU,22,0 days 00:01:44.161000,2.0,1.0,,,0 days 00:00:31.801000,0 days 00:00:37.606000,0 days 00:00:34.754000,0 days 01:00:38.474000,0 days 01:01:16.080000,0 days 01:01:50.834000,207.0,227.0,218.0,255.0,True,HARD,2.0,True,Racing Bulls,0 days 01:00:06.606000,,1,17.0,,,False,True
0 days 01:03:34.961000,TSU,22,0 days 00:01:44.194000,3.0,1.0,,,0 days 00:00:31.627000,0 days 00:00:37.679000,0 days 00:00:34.888000,0 days 01:02:22.461000,0 days 01:03:00.140000,0 days 01:03:35.028000,204.0,233.0,205.0,226.0,False,HARD,3.0,True,Racing Bulls,0 days 01:01:50.767000,,1,17.0,,,False,True
0 days 01:05:18.555000,TSU,22,0 days 00:01:43.594000,4.0,1.0,,,0 days 00:00:31.682000,0 days 00:00:37.474000,0 days 00:00:34.438000,0 days 01:04:06.710000,0 days 01:04:44.184000,0 days 01:05:18.622000,210.0,232.0,218.0,261.0,True,HARD,4.0,True,Racing Bulls,0 days 01:03:34.961000,,1,17.0,,,False,True
0 days 01:07:02.809000,TSU,22,0 days 00:01:44.254000,5.0,1.0,,,0 days 00:00:31.597000,0 days 00:00:37.556000,0 days 00:00:35.101000,0 days 01:05:50.219000,0 days 01:06:27.775000,0 days 01:07:02.876000,202.0,235.0,218.0,246.0,False,HARD,5.0,True,Racing Bulls,0 days 01:05:18.555000,,12,17.0,,,False,True
0 days 01:08:46.644000,TSU,22,0 days 00:01:43.835000,6.0,1.0,,,0 days 00:00:31.429000,0 days 00:00:38.132000,0 days 00:00:34.274000,0 days 01:07:34.305000,0 days 01:08:12.437000,0 days 01:08:46.711000,204.0,229.0,221.0,241.0,False,HARD,6.0,True,Racing Bulls,0 days 01:07:02.809000,,1,16.0,,,False,True
0 days 01:10:30.161000,TSU,22,0 days 00:01:43.517000,7.0,1.0,,,0 days 00:00:31.520000,0 days 00:00:37.728000,0 days 00:00:34.269000,0 days 01:09:18.231000,0 days 01:09:55.959000,0 days 01:10:30.228000,201.0,230.0,220.0,231.0,True,HARD,7.0,True,Racing Bulls,0 days 01:08:46.644000,,1,16.0,,,False,True
0 days 01:12:13.920000,TSU,22,0 days 00:01:43.759000,8.0,1.0,,,0 days 00:00:31.701000,0 days 00:00:37.329000,0 days 00:00:34.729000,0 days 01:11:01.929000,0 days 01:11:39.258000,0 days 01:12:13.987000,204.0,228.0,217.0,228.0,False,HARD,8.0,True,Racing Bulls,0 days 01:10:30.161000,,1,16.0,,,False,True
0 days 01:13:57.757000,TSU,22,0 days 00:01:43.837000,9.0,1.0,,,0 days 00:00:31.768000,0 days 00:00:37.594000,0 days 00:00:34.475000,0 days 01:12:45.755000,0 days 01:13:23.349000,0 days 01:13:57.824000,202.0,231.0,218.0,227.0,False,HARD,9.0,True,Racing Bulls,0 days 01:12:13.920000,,1,16.0,,,False,True
0 days 01:15:41.489000,TSU,22,0 days 00:01:43.732000,10.0,1.0,,,0 days 00:00:31.575000,0 days 00:00:37.677000,0 days 00:00:34.480000,0 days 01:14:29.399000,0 days 01:15:07.076000,0 days 01:15:41.556000,199.0,230.0,221.0,254.0,False,HARD,10.0,True,Racing Bulls,0 days 01:13:57.757000,,1,16.0,,,False,True
0 days 01:17:24.918000,TSU,22,0 days 00:01:43.429000,11.0,1.0,,,0 days 00:00:31.383000,0 days 00:00:37.541000,0 days 00:00:34.505000,0 days 01:16:12.939000,0 days 01:16:50.480000,0 days 01:17:24.985000,201.0,230.0,220.0,242.0,True,HARD,11.0,True,Racing Bulls,0 days 01:15:41.489000,,1,16.0,,,False,True
0 days 01:19:09.277000,TSU,22,0 days 00:01:44.359000,12.0,1.0,,,0 days 00:00:32.498000,0 days 00:00:37.560000,0 days 00:00:34.301000,0 days 01:17:57.483000,0 days 01:18:35.043000,0 days 01:19:09.344000,192.0,234.0,220.0,263.0,False,HARD,12.0,True,Racing Bulls,0 days 01:17:24.918000,,1,16.0,,,False,True
0 days 01:20:53.771000,TSU,22,0 days 00:01:44.494000,13.0,1.0,,,0 days 00:00:31.700000,0 days 00:00:38.089000,0 days 00:00:34.705000,0 days 01:19:41.044000,0 days 01:20:19.133000,0 days 01:20:53.838000,206.0,230.0,222.0,250.0,False,HARD,13.0,True,Racing Bulls,0 days 01:19:09.277000,,12,16.0,,,False,True
0 days 01:23:05.128000,TSU,22,0 days 00:02:11.357000,14.0,1.0,,,0 days 00:00:31.408000,0 days 00:00:51.826000,0 days 00:00:48.123000,0 days 01:21:25.246000,0 days 01:22:17.072000,0 days 01:23:05.195000,203.0,149.0,142.0,240.0,False,HARD,14.0,True,Racing Bulls,0 days 01:20:53.771000,,26,15.0,,,False,False
0 days 01:24:59.983000,TSU,22,0 days 00:01:54.855000,15.0,1.0,,,0 days 00:00:43.903000,0 days 00:00:37.009000,0 days 00:00:33.943000,0 days 01:23:49.098000,0 days 01:24:26.107000,0 days 01:25:00.050000,202.0,234.0,218.0,199.0,False,HARD,15.0,True,Racing Bulls,0 days 01:23:05.128000,,671,14.0,,,False,False
0 days 01:26:41.746000,TSU,22,0 days 00:01:41.763000,16.0,1.0,,,0 days 00:00:31.005000,0 days 00:00:36.957000,0 days 00:00:33.801000,0 days 01:25:31.055000,0 days 01:26:08.012000,0 days 01:26:41.813000,212.0,235.0,221.0,271.0,True,HARD,16.0,True,Racing Bulls,0 days 01:24:59.983000,,1,14.0,,,False,True
0 days 01:28:23,TSU,22,0 days 00:01:41.254000,17.0,1.0,,,0 days 00:00:30.756000,0 days 00:00:36.633000,0 days 00:00:33.865000,0 days 01:27:12.569000,0 days 01:27:49.202000,0 days 01:28:23.067000,216.0,236.0,220.0,284.0,True,HARD,17.0,True,Racing Bulls,0 days 01:26:41.746000,,1,14.0,,,False,True
0 days 01:30:04.192000,TSU,22,0 days 00:01:41.192000,18.0,1.0,,,0 days 00:00:30.986000,0 days 00:00:36.351000,0 days 00:00:33.855000,0 days 01:28:54.053000,0 days 01:29:30.404000,0 days 01:30:04.259000,213.0,238.0,222.0,274.0,True,HARD,18.0,True,Racing Bulls,0 days 01:28:23,,1,14.0,,,False,True
0 days 01:31:45.241000,TSU,22,0 days 00:01:41.049000,19.0,1.0,,,0 days 00:00:30.777000,0 days 00:00:36.432000,0 days 00:00:33.840000,0 days 01:30:35.036000,0 days 01:31:11.468000,0 days 01:31:45.308000,217.0,230.0,222.0,277.0,True,HARD,19.0,True,Racing Bulls,0 days 01:30:04.192000,,1,14.0,,,False,True
0 days 01:33:26.112000,TSU,22,0 days 00:01:40.871000,20.0,1.0,,,0 days 00:00:30.917000,0 days 00:00:36.171000,0 days 00:00:33.783000,0 days 01:32:16.225000,0 days 01:32:52.396000,0 days 01:33:26.179000,214.0,240.0,222.0,275.0,True,HARD,20.0,True,Racing Bulls,0 days 01:31:45.241000,,1,14.0,,,False,True
0 days 01:35:06.894000,TSU,22,0 days 00:01:40.782000,21.0,1.0,,,0 days 00:00:30.724000,0 days 00:00:36.122000,0 days 00:00:33.936000,0 days 01:33:56.903000,0 days 01:34:33.025000,0 days 01:35:06.961000,217.0,239.0,221.0,272.0,True,HARD,21.0,True,Racing Bulls,0 days 01:33:26.112000,,1,14.0,,,False,True
0 days 01:36:47.451000,TSU,22,0 days 00:01:40.557000,22.0,1.0,,,0 days 00:00:30.716000,0 days 00:00:36.183000,0 days 00:00:33.658000,0 days 01:35:37.677000,0 days 01:36:13.860000,0 days 01:36:47.518000,218.0,238.0,222.0,282.0,True,HARD,22.0,True,Racing Bulls,0 days 01:35:06.894000,,1,14.0,,,False,True
0 days 01:38:28.055000,TSU,22,0 days 00:01:40.604000,23.0,1.0,,,0 days 00:00:30.869000,0 days 00:00:36.033000,0 days 00:00:33.702000,0 days 01:37:18.387000,0 days 01:37:54.420000,0 days 01:38:28.122000,215.0,240.0,216.0,274.0,False,HARD,23.0,True,Racing Bulls,0 days 01:36:47.451000,,1,14.0,,,False,True
0 days 01:40:08.263000,TSU,22,0 days 00:01:40.208000,24.0,1.0,,,0 days 00:00:30.770000,0 days 00:00:35.897000,0 days 00:00:33.541000,0 days 01:38:58.892000,0 days 01:39:34.789000,0 days 01:40:08.330000,218.0,244.0,221.0,280.0,True,HARD,24.0,True,Racing Bulls,0 days 01:38:28.055000,,1,14.0,,,False,True
0 days 01:41:48.441000,TSU,22,0 days 00:01:40.178000,25.0,1.0,,,0 days 00:00:30.580000,0 days 00:00:35.993000,0 days 00:00:33.605000,0 days 01:40:38.910000,0 days 01:41:14.903000,0 days 01:41:48.508000,221.0,239.0,221.0,289.0,True,HARD,25.0,True,Racing Bulls,0 days 01:40:08.263000,,1,14.0,,,False,True
0 days 01:43:28.667000,TSU,22,0 days 00:01:40.226000,26.0,1.0,,,0 days 00:00:30.575000,0 days 00:00:36.007000,0 days 00:00:33.644000,0 days 01:42:19.083000,0 days 01:42:55.090000,0 days 01:43:28.734000,219.0,238.0,221.0,279.0,False,HARD,26.0,True,Racing Bulls,0 days 01:41:48.441000,,1,14.0,,,False,True
0 days 01:45:09.022000,TSU,22,0 days 00:01:40.355000,27.0,1.0,,,0 days 00:00:30.619000,0 days 00:00:35.969000,0 days 00:00:33.767000,0 days 01:43:59.353000,0 days 01:44:35.322000,0 days 01:45:09.089000,220.0,240.0,221.0,275.0,False,HARD,27.0,True,Racing Bulls,0 days 01:43:28.667000,,1,14.0,,,False,True
